dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,label_source_category,label_trust,onboard_source_label_key,onboard_source_batch_key,onboard_source_label_ontology_key,onboard_source_label_ontology_nonnull_fraction,onboard_contract_label_key,onboard_contract_batch_key,ts2_ground_truth_evidence,is_ground_truth_labels,is_untrusted_labels,is_curated_labels,is_inferred_labels,is_synthetic,n_batches,zero_fraction,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,calinski_harabasz,davies_bouldin,trustworthiness,continuity,silhouette_sampled,silhouette_n_used,silhouette_n_total,batch_silhouette,batch_silhouette_mixing,batch_knn_entropy,batch_metrics_mode,batch_metrics_n_used,batch_metrics_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
scvi_pbmc12k,scvi,nb,8,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-681.531494140625,259.47484987461615,1.4271197819899102,0.8532461630143787,0.8635568823445791,False,1199,1199,0.0026522160042077303,-0.0026522160042077303,0.863204348071046,full,1199,1199,full,1199,1199,,none,,60,,,0.5174904316648432,0.7128287086694595,0.24712930619716644,0.24712930619716644,0.27206918597221375,664.0840454101562,0.0007375272850768053,success,47.505964040756226
scvi_pbmc12k,scvi,nb,16,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-687.113037109375,169.37483577781592,1.8253996594599746,0.8626535266934592,0.8533835571064328,False,1199,1199,0.003817007876932621,-0.003817007876932621,0.8595486585310472,full,1199,1199,full,1199,1199,,none,,60,,,0.538671908542616,0.7299695004760941,0.1983433961868286,0.1983433961868286,0.21442149579524994,661.371337890625,0.0008151513986351533,success,52.236366987228394
scvi_pbmc12k,scvi,nb,16,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-688.514892578125,148.5169294621409,1.8046240627868149,0.8603791712797328,0.859177918346453,False,1199,1199,0.0018505342304706573,-0.0018505342304706573,0.8575783746091867,full,1199,1199,full,1199,1199,,none,,60,,,0.5331249426273228,0.6952123277262822,0.17403064668178558,0.17403064668178558,0.19069039821624756,662.470703125,0.0006920483941810747,success,48.25067472457886
scvi_pbmc12k,scvi,nb,24,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-690.6578979492188,129.75094248901644,2.0977155384394393,0.8676037756064563,0.8588839426082049,False,1199,1199,0.0038242482114583254,-0.0038242482114583254,0.8674753862763687,full,1199,1199,full,1199,1199,,none,,60,,,0.5291108900415128,0.7306584684600829,0.1682889610528946,0.1682889610528946,0.18758447468280792,661.1580200195312,0.0007943565420948193,success,48.70463180541992
scvi_pbmc12k,scvi,nb,24,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-690.3907470703125,133.70152816050896,1.8966560310582534,0.860851857376249,0.8528668936960482,False,1199,1199,0.0016413112170994282,-0.0016413112170994282,0.8567268078125811,full,1199,1199,full,1199,1199,,none,,60,,,0.5841934049866072,0.7420045517859036,0.1692352443933487,0.1692352443933487,0.1836690604686737,661.76025390625,0.0007846569362657064,success,48.08337926864624
scvi_pbmc12k,scvi,nb,32,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-689.540771484375,130.3641079325625,1.8677872115852467,0.8659633097550505,0.8594017264597071,False,1199,1199,0.003804108127951622,-0.003804108127951622,0.8605896169630487,full,1199,1199,full,1199,1199,,none,,60,,,0.614153183631799,0.7564952368656204,0.18824636936187744,0.18824636936187744,0.1936347335577011,660.8636474609375,0.0007517466488425524,success,47.975573778152466
scvi_pbmc12k,scvi,nb,32,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-691.6062622070312,119.71629517231722,2.101588504317979,0.8633451189733398,0.8562649114956559,False,1199,1199,0.0008917079539969563,-0.0008917079539969563,0.8497495057088346,full,1199,1199,full,1199,1199,,none,,60,,,0.5412348637349409,0.6962182851711224,0.15067024528980255,0.15067024528980255,0.18742166459560394,661.3847045898438,0.0007609199614086479,success,47.68152213096619
scvi_pbmc12k,ae,mse,2,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,8735.02883831814,0.688916136456068,0.8295285253804423,0.8584405280358878,False,1199,1199,-0.0031016706489026546,0.0031016706489026546,0.8454628891245144,full,1199,1199,full,1199,1199,,none,0.34097146455997024,60,2.094437599182129,76.8271484375,0.6163844351656508,0.7283706713526603,0.5234851241111755,0.5234851241111755,0.4690043330192566,0.3397863176934813,0.000808351959189627,success,13.981552124023438
scvi_pbmc12k,ae,mse,2,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,8118.677660292042,0.6586275535915065,0.8233784240855625,0.855890544107215,False,1199,1199,0.004958631005138159,-0.004958631005138159,0.8671420481941383,full,1199,1199,full,1199,1199,,none,0.3400732186856719,60,2.057246208190918,76.8271484375,0.6650984853319003,0.7494512083370752,0.5406157374382019,0.5406157374382019,0.5148672461509705,0.34190524094198227,0.0007923644647175226,success,13.85746455192566
scvi_pbmc12k,ae,mse,4,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,1250.332797616079,0.9178769753173077,0.854334811615333,0.8778871841844134,False,1199,1199,0.004217993933707476,-0.004217993933707476,0.8531044954077646,full,1199,1199,full,1199,1199,,none,0.3356002404154888,60,2.0948619842529297,76.8310546875,0.6303016488725447,0.7248862991495427,0.4144982397556305,0.4144982397556305,0.4574371576309204,0.3346273496660021,0.0007925450438303737,success,13.94383454322815
scvi_pbmc12k,ae,mse,4,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,1286.3090910504532,0.9510246197135319,0.8462864029568441,0.875052608211853,False,1199,1199,0.0029262390453368425,-0.0029262390453368425,0.8577925633755924,full,1199,1199,full,1199,1199,,none,0.33542003673349846,60,2.056887626647949,76.8310546875,0.6604419614121482,0.7337635488874248,0.4145932197570801,0.4145932197570801,0.45702677965164185,0.3368418504786153,0.0008054303203788746,success,13.916979789733887
scvi_pbmc12k,ae,mse,8,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,928.7842515321051,1.0828186887361981,0.8635249497727255,0.8926547381704177,False,1199,1199,0.0027049246709793806,-0.0027049246709793806,0.8568539778469508,full,1199,1199,full,1199,1199,,none,0.33301720540159635,60,2.1532821655273438,76.8388671875,0.6286073709277402,0.7301455438829484,0.36188727617263794,0.36188727617263794,0.3974475562572479,0.332267740202308,0.0007941303328493257,success,13.763023376464844
scvi_pbmc12k,ae,mse,8,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,996.6793476338673,1.182065356703213,0.856008750645129,0.8815214750047093,False,1199,1199,0.0025184827391058207,-0.0025184827391058207,0.8450022858184771,full,1199,1199,full,1199,1199,,none,0.3337863932508941,60,2.1159772872924805,76.8388671875,0.6557890290676689,0.7228258624703223,0.362240195274353,0.362240195274353,0.43349477648735046,0.335015859774891,0.0007949412973893762,success,14.21802043914795
scvi_pbmc12k,ae,mse,16,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,1004.860334149134,0.917568387432211,0.8573090225621827,0.8815965445595931,False,1199,1199,0.0016786647029221058,-0.0016786647029221058,0.8558247160537797,full,1199,1199,full,1199,1199,,none,0.3337991990279515,60,2.09061336517334,76.8544921875,0.6662145937326587,0.7600357815459904,0.4109008312225342,0.4109008312225342,0.40584373474121094,0.33306391558317067,0.000769918807525672,success,14.171525239944458
scvi_pbmc12k,ae,mse,16,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,718.4757489593345,1.1274712344461677,0.8612186617871456,0.8895603599136981,False,1199,1199,0.0023623446468263865,-0.0023623446468263865,0.8515917588484052,full,1199,1199,full,1199,1199,,none,0.3320333691464552,60,2.112795829772949,76.8544921875,0.6951039321720007,0.7712082671737812,0.3705581724643707,0.3705581724643707,0.3772317171096802,0.3331508571849056,0.0007924546902513132,success,14.355320692062378
scvi_pbmc12k,ae,mse,24,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,906.3524885512084,1.047325668398917,0.8618535317354442,0.8850968026111881,False,1199,1199,0.0014581904979422688,-0.0014581904979422688,0.8543963235918699,full,1199,1199,full,1199,1199,,none,0.332392740736811,60,2.1020936965942383,76.8701171875,0.6527077390786187,0.7467879047594442,0.37049973011016846,0.37049973011016846,0.39434102177619934,0.331629196015669,0.0007949686979182917,success,14.167949914932251
scvi_pbmc12k,ae,mse,24,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,1067.6317915261732,0.984890010102069,0.8583619571025113,0.8826427564532157,False,1199,1199,0.002548734424635768,-0.002548734424635768,0.8556612461566909,full,1199,1199,full,1199,1199,,none,0.33353341291903255,60,2.0878820419311523,76.8701171875,0.6942279407946917,0.7609071720234747,0.4032544791698456,0.4032544791698456,0.41415145993232727,0.33472518604233226,0.0007237012058826289,success,14.336880922317505
scvi_pbmc12k,ae,mse,32,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,1036.454844148229,1.0174896485220362,0.859969229885806,0.8869652782300391,False,1199,1199,0.0028220671229064465,-0.0028220671229064465,0.854003300468952,full,1199,1199,full,1199,1199,,none,0.33274821523232095,60,2.05764102935791,76.8857421875,0.6537261131127164,0.7480564565260416,0.37438955903053284,0.37438955903053284,0.42135971784591675,0.3319133556664636,0.000804486086763339,success,14.31942892074585
scvi_pbmc12k,ae,mse,32,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,930.3404150683524,0.9912230135825695,0.8613382688764566,0.8838554939079516,False,1199,1199,0.0022971800062805414,-0.0022971800062805414,0.8467410934868911,full,1199,1199,full,1199,1199,,none,0.3328142479571628,60,2.098642349243164,76.8857421875,0.7046314670385369,0.7689489730221527,0.3959379494190216,0.3959379494190216,0.40297338366508484,0.3339166682247722,0.0007921822007864938,success,14.583773374557495
scvi_pbmc12k,vae,mse,2,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.40335702369171345,785.6785064698172,0.874333178481407,0.5661045553634465,0.5985607933843554,False,1199,1199,-0.006100707687437534,0.006100707687437534,0.8497156026806594,full,1199,1199,full,1199,1199,,none,0.4049902147954459,21,2.0975723266601562,76.833984375,0.04496634744598226,0.07634080169680267,0.3237769901752472,0.3237769901752472,-0.10425910353660583,0.40334829081586243,0.0007394200984035076,success,5.816483020782471
scvi_pbmc12k,vae,mse,2,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.40406484699328804,1003.4967230754116,0.8972055755311684,0.5140214102292072,0.5462471174901559,False,1199,1199,-0.0021715047769248486,0.0021715047769248486,0.8607927280960266,full,1199,1199,full,1199,1199,,none,0.4045127369494514,23,2.0805044174194336,76.833984375,0.0025937784421530496,0.0165935381278068,0.3177410662174225,0.3177410662174225,-0.23172622919082642,0.40406005284605273,0.000712790877675542,success,6.3744330406188965
scvi_pbmc12k,vae,mse,4,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.40329528227759165,427.7614664798003,1.2889505325883222,0.5941176841322429,0.5522103852286645,False,1199,1199,-0.011299505829811096,0.011299505829811096,0.8605904393391713,full,1199,1199,full,1199,1199,,none,0.4049014283827288,30,2.106398582458496,76.84375,0.05968393080545128,0.08426845563416963,0.19919434189796448,0.19919434189796448,-0.15272653102874756,0.40328932487039987,0.0004385095108897106,success,7.893527030944824
scvi_pbmc12k,vae,mse,4,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.4041715798972546,634.0944054319442,1.3836010707204278,0.5302082830010175,0.5506426079947675,False,1199,1199,-0.0016578489448875189,0.0016578489448875189,0.859857340593291,full,1199,1199,full,1199,1199,,none,0.4045748698452893,25,2.092580795288086,76.84375,0.002130153921023713,0.01726971184759794,0.19150665402412415,0.19150665402412415,-0.1701533943414688,0.4041591652042176,0.00033395625396207413,success,6.757693529129028
scvi_pbmc12k,vae,mse,8,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.40351724768798486,326.83095005361696,1.4153304996966356,0.5629258639126224,0.5616697093645768,False,1199,1199,-0.0037881049793213606,0.0037881049793213606,0.8455729162334527,full,1199,1199,full,1199,1199,,none,0.4050531591396714,21,2.1046085357666016,76.86328125,0.028146989800202204,0.03742154279787774,0.16760674118995667,0.16760674118995667,-0.1170089989900589,0.40349211023687026,0.00021852659620054065,success,5.956936359405518
scvi_pbmc12k,vae,mse,8,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.4042123020987793,318.3009693149313,1.578970524665734,0.5533640194144435,0.5702279187316046,False,1199,1199,-0.003291825531050563,0.003291825531050563,0.8573947182883848,full,1199,1199,full,1199,1199,,none,0.4046687357767708,24,2.092923164367676,76.86328125,0.00840899890909833,0.02543777818743697,0.15112526714801788,0.15112526714801788,-0.1386483609676361,0.4042001674829472,0.00020557763004697778,success,6.566492557525635
scvi_pbmc12k,vae,mse,16,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.403249871541899,549.6040619118702,1.591778632714203,0.61494738478539,0.5262979435003561,False,1199,1199,-0.0008423904073424637,0.0008423904073424637,0.8574644599911194,full,1199,1199,full,1199,1199,,none,0.4049310627035343,40,2.125014305114746,76.90234375,0.022373322947848388,0.02355999227389788,0.15241649746894836,0.15241649746894836,-0.17514760792255402,0.40323408533375493,0.00041911453479823564,success,10.69612741470337
scvi_pbmc12k,vae,mse,16,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.4041585904344904,1114.617591940195,1.2069533652549205,0.6327192615732814,0.5493203474207795,False,1199,1199,-0.004364739637821913,0.004364739637821913,0.8481336171320593,full,1199,1199,full,1199,1199,,none,0.40457127117136304,43,2.1187658309936523,76.90234375,0.016468321759981384,0.034265017060531366,0.22318974137306213,0.22318974137306213,-0.17664054036140442,0.4041487097591037,0.00048734831512710233,success,11.30079698562622
scvi_pbmc12k,vae,mse,24,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.4033352213168363,816.1824635450342,1.2884183063753443,0.6407390989832698,0.5061842047213988,False,1199,1199,-0.016144433990120888,0.016144433990120888,0.8546161939576545,full,1199,1199,full,1199,1199,,none,0.4050552918326368,38,2.12701416015625,76.94140625,0.01999584631230851,0.015130988200446416,0.1979263722896576,0.1979263722896576,-0.09861405193805695,0.4033092275274307,0.0004966651208108207,success,10.341131210327148
scvi_pbmc12k,vae,mse,24,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.40407235235646927,1690.7952079272573,0.9736072965726055,0.6442666677871078,0.5325259154529138,False,1199,1199,-0.011984240263700485,0.011984240263700485,0.8737409522931776,full,1199,1199,full,1199,1199,,none,0.40457817501978044,45,2.13461971282959,76.94140625,0.02100832285566098,0.020270583618569236,0.28061550855636597,0.28061550855636597,-0.1648627668619156,0.4040454987737912,0.00046619972380433796,success,11.859787940979004
scvi_pbmc12k,vae,mse,32,9,11989,1199,test,2000,42,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8924562135112594,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.4032868146399243,1325.3431511861272,1.024552229769682,0.6712180385417739,0.5069619309122002,False,1199,1199,-0.009491422213613987,0.009491422213613987,0.8594923612986145,full,1199,1199,full,1199,1199,,none,0.4048526211765232,60,2.1631479263305664,76.98046875,0.02469878915873468,0.02972181006030186,0.2674723267555237,0.2674723267555237,-0.10154695808887482,0.40326265663877936,0.00040263978066358905,success,15.389930725097656
scvi_pbmc12k,vae,mse,32,9,11989,1199,test,2000,43,batch,labels,provided:labels,provided,ground_truth,,,,,,,False,True,False,True,False,False,2,0.8923990825688073,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,-0.40429504604713434,962.5341227994202,1.269516235343871,0.641909399730674,0.5373188824440183,False,1199,1199,-0.006378074176609516,0.006378074176609516,0.8632631913242872,full,1199,1199,full,1199,1199,,none,0.40463004624774,48,2.148587226867676,76.98046875,0.020300748254515923,0.029034455656634678,0.20834429562091827,0.20834429562091827,-0.15957693755626678,0.40424559939593646,0.000538031381114168,success,12.675826787948608
