dataset,model_type,loss_type,latent_dim,K,n_cells,n_genes,seed,batch_key,label_key,data_mode,git_commit,fit_formula_name,fit_score_r2,fit_rmse,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,reconstruction_loss,centrality_variance,status,runtime_seconds
paul15,ae,mse,2,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.5456523973863203,100,2.155947685241699,34.46630859375,0.0009405349828143218,0.0009363025114467859,-0.24108712375164032,0.5289580255637676,0.00035667836561032763,success,7.104186773300171
paul15,ae,mse,4,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.5264186391900311,90,2.1772241592407227,34.47119140625,-0.00017576601885396125,-0.0012405198385330002,-0.08494716882705688,0.5172929882129906,0.0003607283900605608,success,7.657235383987427
paul15,ae,mse,4,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.5149885341797993,100,2.178450584411621,34.47119140625,5.3571195723580325e-06,-0.000644700426380465,-0.159967839717865,0.5167183567752768,0.0003621377312948229,success,7.506952285766602
paul15,ae,mse,4,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.5367582147811358,99,2.1786022186279297,34.47119140625,-0.0008529212324022436,-0.0006154065064145666,-0.1666330248117447,0.5166713387538225,0.0003618066170903761,success,7.680081605911255
paul15,ae,mse,6,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.522492480802012,100,2.2076187133789062,34.47607421875,-0.0007130482949412374,-0.0024857884739176595,-0.12974418699741364,0.5117091142214262,0.00035987545429928147,success,8.27295970916748
paul15,ae,mse,6,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.5116989429180439,100,2.182980537414551,34.47607421875,-2.5089280760628393e-05,-0.0014273367008442342,-0.0942695140838623,0.5107811257952736,0.00036209472151523035,success,7.827334642410278
paul15,ae,mse,6,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.5329232901443929,100,2.2013940811157227,34.47607421875,-0.0009715131845632607,-0.0014254295634352453,-0.14835067093372345,0.5105019929644826,0.000360878104381094,success,8.088503360748291
paul15,ae,mse,8,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.5196401629692469,100,2.1979494094848633,34.48095703125,0.00021615251906248055,4.183814245789284e-05,-0.08486690372228622,0.5080611906645499,0.0003610265070285329,success,8.55975866317749
paul15,ae,mse,8,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.5094529678533365,100,2.214900016784668,34.48095703125,-0.0002474869350490308,0.001082494469048972,-0.11905765533447266,0.5084244614992386,0.00036158750563910325,success,8.306074142456055
paul15,ae,mse,8,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.5300738134663621,92,2.1881542205810547,34.48095703125,0.0003763306542252672,-0.0017352237643151085,-0.0883025974035263,0.5079643068732796,0.00036168375445291346,success,7.450998544692993
paul15,ae,mse,10,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.5199342197550959,100,2.149308204650879,34.48583984375,0.0007004190933881542,0.0010804876261979917,-0.10228565335273743,0.5078756565139407,0.0003598188137047773,success,8.431142807006836
paul15,ae,mse,10,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.5097446823731447,100,2.2134227752685547,34.48583984375,-0.0004832010040368047,-0.0015935836468352997,-0.12460782378911972,0.5078424126237303,0.0003580868322717223,success,8.050930738449097
paul15,ae,mse,10,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.5319747143176012,91,2.188605308532715,34.48583984375,0.0004315388572062802,0.003077774223019466,-0.10520128905773163,0.5114279683256324,0.00036118635432865425,success,7.715915679931641
paul15,ae,mse,12,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.5189503186788315,100,2.198866844177246,34.49072265625,-0.0009514752700011876,-0.0024923539292840257,-0.08266013860702515,0.5066040399310353,0.00035871738698830847,success,8.034468412399292
paul15,ae,mse,12,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.5073009749035259,100,2.204461097717285,34.49072265625,0.0004019285810262056,0.0017236347630803614,-0.0961892232298851,0.5043983842427041,0.00036107230263294045,success,8.023852586746216
paul15,ae,mse,12,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.5312300830970317,100,2.2024803161621094,34.49072265625,-0.0008519898158844708,-0.0004451827138213924,-0.11419398337602615,0.5101625218059553,0.00036234929306736176,success,8.200918912887573
paul15,ae,mse,16,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.5188401120922941,96,2.1954259872436523,34.50048828125,-0.00030727382418823773,-0.00287656158639255,-0.08344506472349167,0.5068411926646809,0.00035975837724261915,success,7.6442461013793945
paul15,ae,mse,16,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.5102544736949516,100,2.204692840576172,34.50048828125,-0.0003514346352940375,-0.0009559929524125741,-0.08327692002058029,0.5075285403938083,0.00035665538554871095,success,10.10542345046997
paul15,ae,mse,16,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.5302898977702354,100,2.2009267807006836,34.50048828125,-0.0005504268166659368,-2.7162524912517785e-05,-0.13828077912330627,0.5069613279877129,0.0003617096760609779,success,7.996886730194092
paul15,ae,mse,20,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.5190166477318648,100,2.199756622314453,34.51025390625,-0.0008009752400860292,-0.001812390791245626,-0.08175502717494965,0.50591350095176,0.0003607450231195537,success,8.193298101425171
paul15,ae,mse,20,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.5107522914697836,100,2.1964359283447266,34.51025390625,-0.0008741806896946932,-0.003374058933377737,-0.11201035231351852,0.5077011707501534,0.0003592738946393288,success,7.792236328125
paul15,ae,mse,20,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.5299184710988195,100,2.191617965698242,34.51025390625,-0.0016306590164564506,-0.003113267644441345,-0.1704453080892563,0.5057558493299799,0.00036127336544741133,success,8.767251014709473
paul15,ae,mse,24,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.5194835767641173,100,2.218240737915039,34.52001953125,-0.0010508182823152031,-0.001614359279168896,-0.16177836060523987,0.5071791088624752,0.0003613623644290963,success,8.105186462402344
paul15,ae,mse,24,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.5089455917204693,91,2.194446563720703,34.52001953125,0.0012372778937072746,0.004458523340159432,-0.1112479493021965,0.5091084520458738,0.00036104031623492185,success,7.261534929275513
paul15,ae,mse,24,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.532215823838999,100,2.2047786712646484,34.52001953125,1.5211673517592212e-05,-0.0014017395859485444,-0.10590511560440063,0.5102179867444021,0.00036062087750981923,success,8.082107543945312
paul15,ae,mse,32,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.5184673273956383,100,2.2033700942993164,34.53955078125,-0.0004665646921794965,-0.002182911113055306,-0.13831432163715363,0.5055141732369587,0.0003536172194376666,success,8.231380701065063
paul15,ae,mse,32,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.5098221865329113,100,2.193117141723633,34.53955078125,0.00026329895583060154,0.0018963581171162023,-0.1133953258395195,0.5062793892381828,0.00035801751526215556,success,7.96284818649292
paul15,ae,mse,32,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.5293221209512089,100,2.207047462463379,34.53955078125,0.0006066559398441805,-0.00015913238332890305,-0.23262335360050201,0.5064564537652683,0.00035741582856665304,success,8.33827519416809
paul15,ae,mse,48,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.5194468321381035,98,2.181218147277832,34.57861328125,0.0002552596669102748,0.0017425941203051117,-0.08658532053232193,0.5066210419267089,0.00031709921088102764,success,7.81326699256897
paul15,ae,mse,48,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.5072724159820613,100,2.192575454711914,34.57861328125,0.00037063895985044865,0.0017922575276788587,-0.1859496533870697,0.50472328994737,0.0003565232570228467,success,7.997182607650757
paul15,ae,mse,48,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.5310170884097453,100,2.178839683532715,34.57861328125,0.00012520781535071482,0.001868852908620846,-0.1763026863336563,0.5063595408048385,0.00035700312838375236,success,7.819873571395874
paul15,ae,mse,64,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.5188449311169075,100,2.2143430709838867,34.61767578125,0.0006092476357147297,-0.0009724825316606681,-0.10540775954723358,0.5073459001687857,0.000351831243290863,success,8.69253945350647
paul15,ae,mse,64,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.5079525741902027,100,2.118485450744629,34.61767578125,-0.00019401622776679043,0.0002807896006099075,-0.13572664558887482,0.5058411358476995,0.0003575557806966224,success,7.977774381637573
paul15,ae,mse,64,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.5304472062177273,100,2.216815948486328,34.61767578125,6.298803260799606e-05,-0.0018256720378876498,-0.15865348279476166,0.5079012076059978,0.00035889949002592466,success,8.096593856811523
paul15,vae,mse,2,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6499346496858003,26,2.0992088317871094,34.4765625,-0.00043371404638540374,0.00012145932623550377,-0.10893847793340683,0.6502524248846284,0.00035032926770687823,success,2.5106987953186035
paul15,vae,mse,2,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6468770421031631,30,2.1125144958496094,34.4765625,-0.00030663671555662653,-0.0009897504943050827,-0.16131249070167542,0.650055313590682,0.0003432254281295302,success,2.9171855449676514
paul15,vae,mse,2,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.6541658161760686,35,2.10428524017334,34.4765625,0.00017540215717298704,-0.0005592923963669805,-0.15433359146118164,0.6498493453085205,0.0003468710899065367,success,3.0719313621520996
paul15,vae,mse,4,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6499730719751491,54,2.1352310180664062,34.49072265625,-5.393311810098848e-05,-0.0010724696627772182,-0.12752600014209747,0.6499264130662212,0.00010732997395719319,success,4.485953330993652
paul15,vae,mse,4,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6475474827892178,26,2.1103601455688477,34.49072265625,-0.00010015491635573741,0.0017096165858298993,-0.13836418092250824,0.6509131500572513,6.253358262747978e-05,success,2.597670555114746
paul15,vae,mse,4,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.6550506785675719,31,2.101315498352051,34.49072265625,-0.0003438646420942366,-0.0011504405188499907,-0.08758057653903961,0.6504401994712187,6.060762441455446e-05,success,2.9997291564941406
paul15,vae,mse,6,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6493604218130147,50,2.1186094284057617,34.5048828125,0.0001018516295140497,-0.0007297409993616734,-0.11746317893266678,0.6501028122046055,7.026419515663042e-05,success,4.1602489948272705
paul15,vae,mse,6,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6463806806029854,44,2.1300430297851562,34.5048828125,-0.00066057853906263,-0.0004399904585866768,-0.12787190079689026,0.6501725260591332,6.429162990338246e-05,success,3.9264566898345947
paul15,vae,mse,6,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.6549376563711481,39,2.1335105895996094,34.5048828125,0.00020515919686958038,-0.0007654083398553585,-0.13828203082084656,0.6508288529766348,6.82827515169924e-05,success,3.71077299118042
paul15,vae,mse,8,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6503214377623338,51,2.121697425842285,34.51904296875,0.00038449705438564315,-0.0023098053187260905,-0.10272900015115738,0.6504817129054785,9.974054471164393e-05,success,4.22053599357605
paul15,vae,mse,8,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6478102691880949,33,2.100224494934082,34.51904296875,0.00025517287312156264,0.0009820138265417288,-0.07729960978031158,0.6515465917604747,8.51003777241737e-05,success,3.1159238815307617
paul15,vae,mse,8,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.6547194352516761,45,2.127516746520996,34.51904296875,-0.00033306579809063244,0.00042533511587485327,-0.12310364097356796,0.6504995977485573,0.00010165479960253017,success,3.843351125717163
paul15,vae,mse,10,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6509440639516809,50,2.10308837890625,34.533203125,0.0007902841911772543,0.0020078339898385303,-0.09067310392856598,0.6509152853445256,0.00011768763748993339,success,4.134205341339111
paul15,vae,mse,10,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6467487600260166,46,2.119762420654297,34.533203125,-0.0005810351807785296,-0.00022543169406983975,-0.0953139066696167,0.650736118105305,0.00010598006590932387,success,3.888728618621826
paul15,vae,mse,10,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.6550198880744068,45,2.1129703521728516,34.533203125,0.0015610539933040646,0.003515272566580986,-0.1604807823896408,0.6513442154332395,0.00011656815245258272,success,3.8174550533294678
paul15,vae,mse,12,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6502278652383294,47,2.116434097290039,34.54736328125,0.0007999303155787316,0.0027055829253725696,-0.09924015402793884,0.6514552954352383,0.0002539256100580884,success,4.032980442047119
paul15,vae,mse,12,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6484684328456501,43,2.1049232482910156,34.54736328125,-0.0005512900370166099,-0.0006520938962314637,-0.13508357107639313,0.6524428828295334,8.15193163637309e-05,success,3.716550588607788
paul15,vae,mse,12,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.6553519448954543,40,2.1149520874023438,34.54736328125,-0.00043953954966256684,0.0005343946642401824,-0.09423988312482834,0.6534730133556185,0.0001238744701050548,success,3.6261045932769775
paul15,vae,mse,16,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6505152729404715,69,2.1367225646972656,34.57568359375,-0.00034550977903425516,0.0027890309074400954,-0.09037065505981445,0.6506269389456445,9.281353237974338e-05,success,5.348556756973267
paul15,vae,mse,16,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6482065485947298,53,2.1143856048583984,34.57568359375,-0.0005261441282926849,-0.0032601861867061657,-0.10522643476724625,0.6528173839652931,8.395509484118519e-05,success,4.478834390640259
paul15,vae,mse,16,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.6562793091103271,46,2.1036558151245117,34.57568359375,-0.00029455149327810694,0.001976085822763391,-0.1116868257522583,0.6525037617910476,0.00011104714350405888,success,3.8220653533935547
paul15,vae,mse,20,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6505139205918644,61,2.125332832336426,34.60400390625,0.001789142671653649,-0.0018430814998572234,-0.08560280501842499,0.6517037684664185,9.157288952092806e-05,success,4.988201379776001
paul15,vae,mse,20,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6472373235793341,64,2.1187734603881836,34.60400390625,-0.00030478760870038875,-0.0010118522149605493,-0.1906234174966812,0.6514735560277443,0.000317393508286883,success,5.102159023284912
paul15,vae,mse,20,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.6582318214706449,32,2.1083984375,34.60400390625,0.000139541460500613,0.0007708714428279918,-0.06278616935014725,0.6565637694610345,7.8161148868462e-05,success,3.291247606277466
paul15,vae,mse,24,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6509430017663446,48,2.1037559509277344,34.63232421875,0.00016568962813782705,0.0013858875462643152,-0.16704049706459045,0.6532364000330915,9.933144459468102e-05,success,3.858168125152588
paul15,vae,mse,24,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6493783835526351,64,2.1162147521972656,34.63232421875,-0.0009960036924285714,-0.0021840315931410514,-0.08726898580789566,0.6517467456422883,0.00011823351792669733,success,5.059520244598389
paul15,vae,mse,24,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.655972101749518,55,2.110433578491211,34.63232421875,0.000765728869178383,0.0014474708641285005,-0.11403614282608032,0.6516972907733568,8.931499873452189e-05,success,4.465388059616089
paul15,vae,mse,32,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6528949058536209,57,2.12583065032959,34.68896484375,-0.0006218529848583341,-0.0004523608475768617,-0.10210630297660828,0.6527352119103457,8.71488640553732e-05,success,4.6864519119262695
paul15,vae,mse,32,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6533894338013925,31,2.1129255294799805,34.68896484375,0.0009716610751599362,0.00024154396156947843,-0.06017371267080307,0.6564933364644592,0.00010367960975417136,success,3.0383248329162598
paul15,vae,mse,32,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.656439374436389,45,2.1044511795043945,34.68896484375,-0.0012549552071490161,-0.0011591858115006274,-0.20510916411876678,0.6541976315634591,0.00010784090998768446,success,3.796170473098755
paul15,vae,mse,48,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6532045890996744,68,2.119074821472168,34.80224609375,-0.0006825769282359053,-0.0008891291097543419,-0.17453180253505707,0.6516108391049144,0.0001261804187449687,success,5.710176467895508
paul15,vae,mse,48,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6478082707950047,54,2.100191116333008,34.80224609375,0.000386710033108456,0.00044633058651462256,-0.09962421655654907,0.6530828907812908,0.00011681785764047892,success,4.469351053237915
paul15,vae,mse,48,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.6575566469094692,53,2.123638153076172,34.80224609375,-0.0008629862282575188,-0.0003346561948328193,-0.1908283233642578,0.6532102069138608,9.814532521427537e-05,success,4.37581467628479
paul15,vae,mse,64,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,0.6549903680553366,50,2.1266422271728516,34.91552734375,-0.00024293427369722606,-0.0007882176000661034,-0.1275319755077362,0.6540877856177725,0.00012650046325417513,success,4.394365549087524
paul15,vae,mse,64,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,0.6503716174499455,62,2.1292734146118164,34.91552734375,2.2154115602923716e-05,-0.0007026278484352015,-0.08169644325971603,0.6528589574845283,0.0001129426004504265,success,5.028295040130615
paul15,vae,mse,64,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,0.6578983719095642,47,2.125912666320801,34.91552734375,0.000499548969507556,0.00011320199316297909,-0.10975717753171921,0.655025790811895,0.00011536811950340414,success,4.123152256011963
paul15,scvi,nb,2,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.33591748748898537,0.6033319099440232,0.08679049462080002,1291.7489013671875,0.0003608420022013767,success,26.52234125137329
paul15,scvi,nb,2,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.35708570086151137,0.6118077631605944,0.08724513649940491,1291.191650390625,0.0003628588677461931,success,26.87922239303589
paul15,scvi,nb,2,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.3496977897076653,0.6092695575536528,0.0727071762084961,1291.6043701171875,0.00036088482724374547,success,26.11154079437256
paul15,scvi,nb,4,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.31799321874309344,0.5733787015523444,0.05770641565322876,1280.626953125,0.000358199537435782,success,26.63185167312622
paul15,scvi,nb,4,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2916128907755491,0.5612015589862052,0.06327316910028458,1281.1810302734375,0.000361237798434765,success,26.611833810806274
paul15,scvi,nb,4,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.29962407862591395,0.5547352823249005,0.056510236114263535,1280.940673828125,0.0003610043143984908,success,26.48332166671753
paul15,scvi,nb,6,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.30497466690717673,0.5674128347554593,0.059707965701818466,1279.0150146484375,0.00035782024732244915,success,26.00525140762329
paul15,scvi,nb,6,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.3059081787156755,0.56134930285368,0.056397490203380585,1278.7919921875,0.000354622788927735,success,25.702531576156616
paul15,scvi,nb,6,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2820619319575404,0.5470228650051654,0.048259709030389786,1277.41162109375,0.0003623907551213767,success,26.418128967285156
paul15,scvi,nb,8,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.28315676102715054,0.536938401461124,0.04523679241538048,1276.9320068359375,0.00036245193581142083,success,26.652247667312622
paul15,scvi,nb,8,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.292274916540042,0.5530257489414311,0.046788644045591354,1276.41015625,0.00035716043201562486,success,26.420401334762573
paul15,scvi,nb,8,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.28326539458977734,0.5470509653255131,0.04403181001543999,1276.4990234375,0.00036067165810131115,success,26.29342246055603
paul15,scvi,nb,10,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2905181804269611,0.5407946388733995,0.04675818234682083,1278.4830322265625,0.0003601156500694775,success,26.205880880355835
paul15,scvi,nb,10,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2834447942218886,0.5381000980176451,0.0447610579431057,1277.489013671875,0.0003528887233900435,success,25.95976734161377
paul15,scvi,nb,10,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.27901374371687016,0.5464794011553975,0.040563758462667465,1275.8114013671875,0.0003625711670840686,success,27.659279584884644
paul15,scvi,nb,12,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.3012617419198366,0.5565982378673753,0.04148191213607788,1278.36572265625,0.0003571006259497594,success,26.502188205718994
paul15,scvi,nb,12,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.29676947250911906,0.5506112429362003,0.04348653554916382,1279.992919921875,0.00030943476516040686,success,26.256660223007202
paul15,scvi,nb,12,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.29889166158094105,0.5530456569124999,0.04104290157556534,1278.33056640625,0.0003621948498271405,success,26.2031192779541
paul15,scvi,nb,16,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.29473828065488245,0.5542678702634366,0.04355042800307274,1281.9779052734375,0.0003613214302960473,success,26.27342438697815
paul15,scvi,nb,16,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.3022029146206167,0.5506309562420962,0.045657310634851456,1280.5772705078125,0.0003393513895531749,success,26.612120628356934
paul15,scvi,nb,16,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2688557422041754,0.5349817173145227,0.03915637731552124,1280.488037109375,0.00036182573879877294,success,26.34415292739868
paul15,scvi,nb,20,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2729346745549007,0.5439565316360763,0.03995834290981293,1282.931640625,0.00036305044792240784,success,26.413198471069336
paul15,scvi,nb,20,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.28713095554369034,0.5460397135136271,0.03818616643548012,1283.7928466796875,0.0003628940075062203,success,26.210415363311768
paul15,scvi,nb,20,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2696400426037435,0.5299551816710082,0.034412793815135956,1283.4705810546875,0.00036232545553025207,success,26.028244256973267
paul15,scvi,nb,24,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2860448038358782,0.540323915880675,0.04219537973403931,1285.04541015625,0.0003627488875459589,success,26.167372941970825
paul15,scvi,nb,24,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2825678368295484,0.5374523432807385,0.041471123695373535,1283.824951171875,0.0003581668278107501,success,26.777652978897095
paul15,scvi,nb,24,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.32028930830478575,0.5542683394771831,0.040274493396282196,1284.39404296875,0.00036305212352009985,success,26.418822050094604
paul15,scvi,nb,32,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.29383597625086144,0.5516859555637369,0.04153445363044739,1285.2158203125,0.0003617102186457608,success,26.914541482925415
paul15,scvi,nb,32,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.26690748040129436,0.5363025417903112,0.044163111597299576,1284.2203369140625,0.00036327629228787294,success,26.057960271835327
paul15,scvi,nb,32,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2606453331340764,0.5285866522601221,0.03842932730913162,1284.2525634765625,0.0003582863843509924,success,25.982833862304688
paul15,scvi,nb,48,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.24853859740702464,0.5186756558250276,0.04325183108448982,1286.85498046875,0.0003630223916939689,success,26.301970958709717
paul15,scvi,nb,48,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.3162073152735467,0.5633677344323705,0.04822888970375061,1287.5013427734375,0.0003634147921988777,success,26.434142351150513
paul15,scvi,nb,48,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2872604084303499,0.539589234039226,0.04010793939232826,1286.4376220703125,0.00036109243032205217,success,26.56444215774536
paul15,scvi,nb,64,19,2730,2000,42,,paul15_clusters,in_memory,unknown,,,,,100,,,0.27521111763544553,0.5415003453316852,0.04354493319988251,1288.36083984375,0.00035947933494039584,success,26.159857034683228
paul15,scvi,nb,64,19,2730,2000,43,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2696337951621934,0.5264453321534747,0.04493553936481476,1286.940185546875,0.000359633400300999,success,25.77934193611145
paul15,scvi,nb,64,19,2730,2000,44,,paul15_clusters,in_memory,unknown,,,,,100,,,0.2745572959088761,0.5387307881846779,0.04658937081694603,1286.7293701171875,0.0003619620230231199,success,25.838325023651123
